20021122,01,003060075,"íZä˙çëç¬ 306        ",20021210,99.999,999.999,99.99,0.0,"-----","--",0,0,0,0.009,99.99,0.008,99.99,0.012," ",21,999.999,0.0,999.999,0.0,999.999,0.01,99.99,0.0
20021122,01,002950075,"íZä˙çëç¬ 295        ",20021220,99.999,999.999,99.99,0.0,"-----","--",0,0,0,0.009,99.99,0.008,99.99,0.011," ",21,999.999,0.0,999.999,0.0,999.999,0.01,99.99,0.0
20021122,01,003080075,"íZä˙çëç¬ 308        ",20030110,99.999,999.999,99.99,0.0,"-----","--",0,0,0,0.011,99.99,0.01,99.99,0.015," ",21,999.999,0.0,999.999,0.0,999.999,0.012,99.99,0.0
20021122,01,002970075,"íZä˙çëç¬ 297        ",20030120,99.999,999.999,99.99,0.0,"-----","--",0,0,0,0.011,99.99,0.01,99.99,0.013," ",21,999.999,0.0,999.999,0.0,999.999,0.012,99.99,0.0
20021122,01,003100075,"íZä˙çëç¬ 310        ",20030210,99.999,999.999,99.99,0.0,"-----","--",0,0,0,0.011,99.99,0.01,99.99,0.013," ",21,999.999,0.0,999.999,0.0,999.999,0.011,99.99,0.0
20021122,01,002990075,"íZä˙çëç¬ 299        ",20030220,99.999,999.999,99.99,0.0,"-----","--",0,0,0,0.011,99.99,0.01,99.99,0.012," ",21,999.999,0.0,999.999,0.0,999.999,0.011,99.99,0.0
20021122,01,003120075,"íZä˙çëç¬ 312        ",20030310,99.999,999.999,99.99,0.0,"-----","--",0,0,0,0.011,99.99,0.01,99.99,0.013," ",21,999.999,0.0,999.999,0.0,999.999,0.011,99.99,0.0
20021122,01,003010075,"íZä˙çëç¬ 301        ",20030320,99.999,999.999,99.99,0.0,"-----","--",0,0,0,0.011,99.99,0.01,99.99,0.013," ",21,999.999,0.0,999.999,0.0,999.999,0.011,99.99,0.0
20021122,01,003140075,"íZä˙çëç¬ 314        ",20030410,99.999,999.999,99.99,0.0,"-----","--",0,0,0,0.012,99.99,0.011,99.99,0.013," ",21,999.999,0.0,999.999,0.0,999.999,0.012,99.99,0.0
20021122,01,003030075,"íZä˙çëç¬ 303        ",20030421,99.999,999.999,99.99,0.0,"-----","--",0,0,0,0.012,99.99,0.011,99.99,0.013," ",21,999.999,0.0,999.999,0.0,999.999,0.012,99.99,0.0
20021122,01,003160075,"íZä˙çëç¬ 316        ",20030512,99.999,999.999,99.99,0.0,"-----","--",0,0,0,0.012,99.99,0.011,99.99,0.013," ",21,999.999,0.0,999.999,0.0,999.999,0.012,99.99,0.0
20021122,01,003050075,"íZä˙çëç¬ 305        ",20030520,99.999,999.999,99.99,0.0,"-----","--",0,0,0,0.012,99.99,0.011,99.99,0.014," ",21,999.999,0.0,999.999,0.0,999.999,0.012,99.99,0.0
20021122,01,003070075,"íZä˙çëç¬ 307        ",20030620,99.999,999.999,99.99,0.0,"-----","--",0,0,0,0.012,99.99,0.01,99.99,0.013," ",21,999.999,0.0,999.999,0.0,999.999,0.012,99.99,0.0
20021122,01,003090075,"íZä˙çëç¬ 309        ",20030722,99.999,999.999,99.99,0.0,"-----","--",0,0,0,0.012,99.99,0.01,99.99,0.013," ",21,999.999,0.0,999.999,0.01,999.999,0.012,99.99,0.0
20021122,01,003110075,"íZä˙çëç¬ 311        ",20030820,99.999,999.999,99.99,0.0,"-----","--",0,0,0,0.012,99.99,0.01,99.99,0.013," ",21,999.999,0.0,999.999,0.01,999.999,0.012,99.99,0.0
20021122,01,003130075,"íZä˙çëç¬ 313        ",20030922,99.999,999.999,99.98,0.0,"-----","--",0,0,0,0.012,99.99,0.01,99.98,0.013," ",21,999.999,0.01,999.999,0.0,999.999,0.012,99.98,0.0
20021122,01,003150075,"íZä˙çëç¬ 315        ",20031020,99.999,999.999,99.98,0.0,"-----","--",0,0,0,0.012,99.99,0.01,99.98,0.013," ",21,999.999,0.01,999.999,0.0,999.999,0.012,99.98,0.0
