20021120,01,003060075,"íZä˙çëç¬ 306        ",20021210,99.999,999.999,99.99,0.0,"-----","--",0,0,0,0.013,99.99,0.012,99.99,0.015," ",21,999.999,0.0,999.999,0.0,999.999,0.013,99.99,0.0
20021120,01,002950075,"íZä˙çëç¬ 295        ",20021220,99.999,999.999,99.99,0.0,"-----","--",0,0,0,0.013,99.99,0.012,99.99,0.015," ",21,999.999,0.0,999.999,0.0,999.999,0.013,99.99,0.0
20021120,01,003080075,"íZä˙çëç¬ 308        ",20030110,99.999,999.999,99.99,0.0,"-----","--",0,0,0,0.016,99.99,0.015,99.99,0.017," ",21,999.999,0.0,999.999,0.0,999.999,0.016,99.99,0.0
20021120,01,002970075,"íZä˙çëç¬ 297        ",20030120,99.999,999.999,99.99,0.0,"-----","--",0,0,0,0.016,99.99,0.015,99.99,0.017," ",21,999.999,0.0,999.999,0.0,999.999,0.016,99.99,0.0
20021120,01,003100075,"íZä˙çëç¬ 310        ",20030210,99.999,999.999,99.99,0.0,"-----","--",0,0,0,0.015,99.99,0.015,99.99,0.016," ",21,999.999,0.0,999.999,0.0,999.999,0.016,99.99,0.0
20021120,01,002990075,"íZä˙çëç¬ 299        ",20030220,99.999,999.999,99.99,0.0,"-----","--",0,0,0,0.015,99.99,0.015,99.99,0.016," ",21,999.999,0.0,999.999,0.0,999.999,0.016,99.99,0.0
20021120,01,003120075,"íZä˙çëç¬ 312        ",20030310,99.999,999.999,99.99,0.0,"-----","--",0,0,0,0.015,99.99,0.015,99.99,0.016," ",21,999.999,0.0,999.999,0.0,999.999,0.016,99.99,0.0
20021120,01,003010075,"íZä˙çëç¬ 301        ",20030320,99.999,999.999,99.99,0.0,"-----","--",0,0,0,0.015,99.99,0.015,99.99,0.016," ",21,999.999,0.0,999.999,0.0,999.999,0.016,99.99,0.0
20021120,01,003140075,"íZä˙çëç¬ 314        ",20030410,99.999,999.999,99.99,0.0,"-----","--",0,0,0,0.015,99.99,0.015,99.99,0.016," ",21,999.999,0.0,999.999,0.0,999.999,0.016,99.99,0.0
20021120,01,003030075,"íZä˙çëç¬ 303        ",20030421,99.999,999.999,99.99,0.0,"-----","--",0,0,0,0.015,99.99,0.015,99.99,0.016," ",21,999.999,0.0,999.999,0.0,999.999,0.016,99.99,0.0
20021120,01,003160075,"íZä˙çëç¬ 316        ",20030512,99.999,999.999,99.99,0.0,"-----","--",0,0,0,0.015,99.99,0.015,99.99,0.016," ",21,999.999,0.0,999.999,0.0,999.999,0.016,99.99,0.0
20021120,01,003050075,"íZä˙çëç¬ 305        ",20030520,99.999,999.999,99.99,0.0,"-----","--",0,0,0,0.015,99.99,0.015,99.99,0.016," ",21,999.999,0.0,999.999,0.0,999.999,0.016,99.99,0.0
20021120,01,003070075,"íZä˙çëç¬ 307        ",20030620,99.999,999.999,99.99,0.0,"-----","--",0,0,0,0.015,99.99,0.015,99.99,0.016," ",21,999.999,0.0,999.999,0.0,999.999,0.016,99.99,0.0
20021120,01,003090075,"íZä˙çëç¬ 309        ",20030722,99.999,999.999,99.98,0.0,"-----","--",0,0,0,0.015,99.98,0.015,99.98,0.016," ",21,999.999,-0.01,999.999,0.0,999.999,0.016,99.98,0.0
20021120,01,003110075,"íZä˙çëç¬ 311        ",20030820,99.999,999.999,99.98,0.0,"-----","--",0,0,0,0.015,99.98,0.015,99.98,0.016," ",21,999.999,-0.01,999.999,0.0,999.999,0.016,99.98,0.0
20021120,01,003130075,"íZä˙çëç¬ 313        ",20030922,99.999,999.999,99.98,0.0,"-----","--",0,0,0,0.015,99.98,0.015,99.98,0.016," ",21,999.999,0.0,999.999,0.0,999.999,0.016,99.98,0.0
20021120,01,003150075,"íZä˙çëç¬ 315        ",20031020,99.999,999.999,99.98,0.0,"-----","--",0,0,0,0.016,99.98,0.015,99.98,0.018," ",21,999.999,0.0,999.999,0.0,999.999,0.016,99.98,0.0
20021120,01,003170075,"íZä˙çëç¬ 317        ",20031120,99.999,999.999,99.98,0.0,"-----","--",0,0,0,0.017,99.98,0.015,99.98,0.018," ",21,999.999,0.0,999.999,0.01,999.999,0.018,99.98,0.0
20021120,01,001890076,"ê≠ï{íZä˙èÿåî 189    ",20021202,99.999,999.999,99.99,0.0,"-----","--",0,0,0,0.014,99.99,0.013,99.99,0.016," ",21,999.999,0.0,999.999,0.0,999.999,0.014,99.99,0.0
20021120,01,001900076,"ê≠ï{íZä˙èÿåî 190    ",20021209,99.999,999.999,99.99,0.0,"-----","--",0,0,0,0.013,99.99,0.012,99.99,0.015," ",21,999.999,0.0,999.999,0.0,999.999,0.013,99.99,0.0
20021120,01,001910076,"ê≠ï{íZä˙èÿåî 191    ",20021216,99.999,999.999,99.99,0.0,"-----","--",0,0,0,0.013,99.99,0.012,99.99,0.015," ",21,999.999,0.0,999.999,0.0,999.999,0.013,99.99,0.0
20021120,01,001920076,"ê≠ï{íZä˙èÿåî 192    ",20021224,99.999,999.999,99.99,0.0,"-----","--",0,0,0,0.013,99.99,0.012,99.99,0.015," ",21,999.999,0.0,999.999,0.0,999.999,0.013,99.99,0.0
20021120,01,001930076,"ê≠ï{íZä˙èÿåî 193    ",20021226,99.999,999.999,99.99,0.0,"-----","--",0,0,0,0.013,99.99,0.012,99.99,0.015," ",21,999.999,0.0,999.999,0.0,999.999,0.013,99.99,0.0
20021120,01,001940076,"ê≠ï{íZä˙èÿåî 194    ",20021230,99.999,999.999,99.99,0.0,"-----","--",0,0,0,0.013,99.99,0.012,99.99,0.015," ",21,999.999,0.0,999.999,0.0,999.999,0.013,99.99,0.0
20021120,01,001950076,"ê≠ï{íZä˙èÿåî 195    ",20030114,99.999,999.999,99.99,0.0,"-----","--",0,0,0,0.015,99.99,0.014,99.99,0.017," ",21,999.999,0.0,999.999,0.0,999.999,0.016,99.99,0.0
